FIPS,CLG,CLC,DIV,CLH,RSI,FSI,FSG,FSV,FSP,FSC,MSI,MSH,MSD,MSS,MSM,ESA,ESI,GPS,GPT,GPE,RFS,FIndex,EIndex,MIndex,GIndex,SIIndex
12031012100,0.9229,0.8489,0.8369,1.7741862624538862,0.9261,0.9396,0.2376,0.8733,0.2553,1.2866701576773143,0.8452,0.6791,0.5393550971359903,0.4155,0.4914,0.0,0.7126,2.6427,2.1786,0.0,0.9560599228418257,0.5987450262795524,0.3563,0.5941110194271981,0.5357,0.8558749999999999
12031012200,0.9656,0.614,0.9092,1.7061761236730495,0.9105,0.9115,0.126,0.9678,0.7411,1.6397858846802815,0.9834,0.9544,0.7377328259563388,0.4275,0.6119,0.720744148829766,0.3708,2.331,2.8059000000000003,0.0,1.1665915126008315,0.7310309807800469,0.5457720744148831,0.7429865651912677,0.5707666666666668,0.79405
12031012300,0.751,0.8362,0.738,1.4651542148718848,0.5939,0.7894,0.1795,0.4277,0.6776,1.2232501309128994,0.8176,0.5957,0.5894251952733828,0.3231,0.4669,0.70874174834967,0.5198,2.0661,2.5407,1.7577092511013217,0.913572824289794,0.5495750218188166,0.6142708741748351,0.5585450390546766,0.7071676945668135,0.680175
12031012400,0.5931,0.7478,0.555,1.2824051998895776,0.6591,0.6819,0.3281,0.4532,0.3702,1.0687147262465817,0.6853,0.3519,0.12547566593230522,0.0948,0.0809,0.2643528705741148,0.0,0.0,0.7407,2.1592911493792553,0.22055213187033418,0.48368578770776366,0.1321764352870574,0.267675133186461,0.32222123881991727,0.506575
12031012500,0.8637,0.221,0.7666,1.292594172710618,0.724,0.6886,0.2561,0.9465,0.4216,1.5178914295688604,0.9846,0.8945,0.7319246945724013,0.3231,0.5446,0.6465293058611722,0.0,2.094,2.4497999999999998,0.0,1.0561651385339947,0.63844857159481,0.3232646529305861,0.6957449389144803,0.5048666666666666,0.5992999999999999
12031012601,0.8491,0.8652,0.7567,1.5420483348809193,0.6013,0.8341,0.1438,0.513,0.8477,1.3809274451620412,0.8689,0.7828,0.7221109553374724,0.4602,0.6203,0.8544708941788357,0.6638,0.0,2.4497999999999998,0.0,1.183726639611203,0.6199212408603402,0.7591354470894178,0.6908621910674945,0.2722,0.7420249999999999
12031012602,0.6784,0.9719,0.8506,1.5203152056616558,0.5281,0.8175,0.1143,0.7804,0.725,1.507592948158492,0.9714,0.8878,0.7804926897656719,0.1073,0.4472,0.7541508301660332,0.0,1.6850999999999998,1.9962,2.2415899078894674,0.8885214690114736,0.6574654913597486,0.3770754150830166,0.6388385379531344,0.6580988786543852,0.57925
12031012702,0.7575,0.9186,0.7476,1.6643160087334052,0.8922,0.892,0.1438,0.9359,0.5868,1.456915110257753,0.8375,0.8511,0.6338874424193871,0.1073,0.3677,0.3231646329265853,0.8858,1.1319000000000001,1.0881,0.0,0.7418207325016283,0.6692358517096255,0.6044823164632926,0.5594974884838775,0.2466666666666667,0.8768750000000001
12031012703,0.6402,0.6325,0.7037,1.3262228022184857,0.6659,0.7095,0.2888,0.7554,0.6668,1.4647698842148136,0.8065,0.8571,0.6273783296615261,0.4275,0.5446,0.1817363472694539,0.3915,1.3734,1.8252000000000002,2.497496996395675,1.0561651385339947,0.6475449807024689,0.28661817363472697,0.6526156659323051,0.632899666266186,0.64335
12031012704,0.7058,0.8573,0.8,1.4640499912164027,0.5538,0.7882,0.0828,0.9393,0.5806,1.4780357246756268,0.9376,0.866,0.8100340476667334,0.3596,0.6133,0.4573914782956591,0.6251,1.8296999999999999,1.8426,2.049659591509812,1.1709003457087028,0.6448226207792712,0.5412457391478296,0.7173068095333466,0.6357732879455347,0.726175
12031012800,0.7815,0.7129,0.8595,1.5298014907019348,0.694,0.8242,0.2888,0.9359,0.7293,1.659917379414674,0.8989,0.9616,0.7595633887442419,0.5221,0.6704,0.355371074214843,0.5818,1.5123,1.146,0.0,1.283230622776692,0.7396862299024457,0.46858553710742146,0.7625126777488485,0.2953666666666666,0.749725
12031012900,0.5799,0.6046,0.7221,1.3012773860014555,0.686,0.6934,0.3281,0.8838,0.7411,1.5220806423459594,0.663,0.8974,0.4538353695173242,0.4275,0.4434,0.23864772954590918,0.0,1.3302,1.1112,0.0,0.8825091437446766,0.6947467737243266,0.11932386477295459,0.5770270739034647,0.27126666666666666,0.5105999999999999
12031013000,0.0618,0.0673,0.0418,0.11217908500012548,0.0526,0.0111,0.6462,0.6719,0.228,1.074591260836679,0.3008,0.3608,0.02884037652713799,0.1073,0.0478,0.23864772954590918,0.0,0.9132,0.0,2.049659591509812,0.13637957813517712,0.4386318768061132,0.11932386477295459,0.1691080753054276,0.32920662127886796,0.09112500000000001
12031013100,0.4117,0.3118,0.1294,0.47893191457324263,0.1013,0.1741,0.5903,0.5982,0.4715,1.18595450049456,0.3783,0.5386,0.2329260965351492,0.0,0.0855,0.5159031806361273,0.0,0.0,1.8035999999999999,0.0,0.23307780950949447,0.5033424167490933,0.25795159031806364,0.24706521930702982,0.2004,0.163425
12031013200,0.6008,0.8275,0.7003,1.1046753833412803,0.0723,0.5783,0.0031,0.5082,0.4283,1.0614999709082447,0.8848,0.3425,0.4579411175645904,0.0,0.2038,0.0,0.7176,0.0,1.0623,2.986183420104125,0.4582393907510396,0.42989999515137417,0.3588,0.3778082235129181,0.44983149112268056,0.56325
12031013300,0.4597,0.9162,0.757,1.352724169950059,0.5622,0.7247,0.1183,0.9412,0.4043,1.3152382614766975,0.7967,0.7153,0.6903665131183657,0.343,0.5314,0.395879175835167,0.7914,2.6061,1.7841,0.0,1.0345207675735257,0.5839563769127829,0.5936395879175835,0.6153533026236732,0.4878,0.71875
12031013402,0.9241,0.5607,0.8268,1.5808467387758174,0.838,0.8509,0.0691,0.9465,0.5482,1.4389364054227034,0.9093,0.8359,0.7073903464850791,0.3596,0.5533,0.3850770154030806,0.8253,2.2404,2.0703,0.0,1.0681897890675887,0.6422727342371172,0.6051885077015403,0.6730980692970159,0.47896666666666676,0.8558749999999999
12031013403,0.709,0.8206,0.4128,1.1949205711847817,0.4383,0.6302,0.3735,0.3495,0.5225,1.1480188514574972,0.7276,0.4703,0.6910674944922892,0.5314,0.6426,0.7958591718343668,0.6515,0.6252,2.7822,0.0,1.2240092188987424,0.5039531419095828,0.7236795859171834,0.6125934988984578,0.3786,0.6119
12031013404,0.4117,0.8652,0.6182,1.036364092654403,0.1697,0.5316,0.2199,0.6467,0.3618,1.2689241868854366,0.9525,0.657,0.6357901061486081,0.0,0.3036,0.5875175035007002,0.6683,1.3734,0.9807000000000001,0.0,0.6362042186482288,0.5048206978142394,0.6279087517503501,0.5097780212297216,0.26156666666666667,0.580525
12031013502,0.6753,0.7836,0.6395,1.3354079353527242,0.5622,0.7132,0.1183,0.8817,0.5746,1.4435329027753534,0.9064,0.8395,0.7545563789305026,0.5605,0.6858,0.22714542908581714,0.8029,2.4173999999999998,2.0250000000000004,0.0,1.3166992334285286,0.6218888171292255,0.5150227145429085,0.7493512757861006,0.49360000000000004,0.746175
12031013503,0.5052,0.7211,0.5783,1.191557708233995,0.5694,0.6271,0.1066,0.7268,0.7521,1.3805783440972828,0.7873,0.7824,0.699979971960745,0.493,0.6282,0.6158231646329266,0.6486,2.2404,1.8627,1.4195034040849017,1.1944486196703241,0.5988630573495471,0.6322115823164633,0.678175994392149,0.6136226004538781,0.6581
12031013504,0.7472,0.7211,0.671,1.3490601550932317,0.5485,0.7223,0.0874,0.9184,0.7819,1.6009192994705301,0.9638,0.939,0.7173042259162828,0.248,0.4952,0.5330066013202641,0.6251,2.1762,1.9398,2.110332398878654,0.9662808757953806,0.6851532165784217,0.579053300660132,0.6726608451832565,0.6918147109865171,0.714925
12031013521,0.796,0.8573,0.7452,1.4288152182096518,0.4482,0.7699,0.1599,0.8817,0.6363,1.5325536742887067,0.9561,0.9054,0.7545563789305026,0.5439,0.6779,0.7370474094818964,0.7299,1.3302,2.1951,2.2415899078894674,1.3000651335237237,0.6633922790481178,0.7334737047409482,0.7675712757861005,0.6407655453210519,0.7260249999999999
12031013522,0.4037,0.5683,0.5058,0.9793459984440485,0.4734,0.4994,0.0943,0.6236,0.338,1.1243963460755224,0.8766,0.4321,0.7298217504506308,0.493,0.6431,0.7958591718343668,0.6683,1.7988,0.6267,0.0,1.2243098351620822,0.4466160576792538,0.7320795859171834,0.6349243500901262,0.2695,0.629425
12031013721,0.6309,0.2998,0.7113,1.1860867819409242,0.7211,0.6242,0.0386,0.965,0.2832,1.2600221097341013,0.8788,0.6426,0.7446424994992991,0.6047,0.7038,0.5649129825965192,0.8556,2.4015,1.4604,0.0,1.3510696928703843,0.5285036849556836,0.7102564912982596,0.7149084998998598,0.4291,0.769925
12031013723,0.6008,0.7288,0.5845,1.193615579591939,0.464,0.6288,0.1143,0.9155,0.4216,1.348519229650317,0.8663,0.7557,0.7154015621870619,0.2674,0.5036,0.46309261852370476,0.8145,1.1846999999999999,1.9797000000000002,0.0,0.9838168244902049,0.5714532049417195,0.6387963092618524,0.6216803124374123,0.3516,0.6934
12031013726,0.54,0.778,0.6369,1.2999723944086128,0.6351,0.693,0.3517,0.6851,0.7987,1.18595450049456,0.2028,0.5386,0.6295814139795715,0.5314,0.609,0.17453490698139626,0.8183,1.2243,1.3340999999999998,0.0,1.162483090335187,0.6190757500824268,0.49641745349069816,0.5022762827959143,0.28426666666666667,0.5873
12031013727,0.4037,0.5683,0.4397,0.7966471754460812,0.1755,0.3785,0.3053,0.7933,0.412,1.2895211497061734,0.7057,0.6834,0.6107550570799118,0.3725,0.5038,0.22714542908581714,0.5818,2.0358,0.1017,1.5847016419703643,0.9844180570168847,0.5297701916176956,0.40447271454290856,0.5752310114159823,0.4135779602189294,0.460375
12031013800,0.0692,0.9805,0.7719,1.0227118729138955,0.216,0.5249,0.0031,0.8171,0.0404,0.8526793506720196,0.6049,0.1266,0.5029040656919687,0.0,0.2285,0.0,0.4372,1.1846999999999999,0.48810000000000003,2.9798758510212253,0.5032316248309033,0.3730298917786699,0.2186,0.29258081313839374,0.5169639834468028,0.44575000000000004
12031013901,0.6157,0.5496,0.4839,1.1030692398423971,0.5485,0.5771,0.0218,0.1834,0.412,0.8036306510734859,0.764,0.097,0.4579411175645904,0.248,0.3488,0.6376275255051009,0.647,1.3734,1.4604,2.960352422907489,0.7067488351119796,0.33298844184558096,0.6423137627525505,0.3831482235129181,0.6437947136563876,0.63415
12031013902,0.4117,0.2907,0.4188,0.8501016387682887,0.5725,0.4162,0.2144,0.4165,0.656,1.2388433118054345,0.8423,0.6164,0.38844382134988986,0.2902,0.3327,0.47659531906381275,0.6571,0.5429999999999999,2.415,0.0,0.6794929605691669,0.49032388530090576,0.5668476595319064,0.494008764269978,0.32866666666666666,0.622025
12031013904,0.5097,0.2998,0.603,0.8600396516676286,0.301,0.4222,0.1294,0.3917,0.3303,0.8547157735497761,0.6176,0.1276,0.5372521530142199,0.1073,0.3096,0.6480296059211843,0.7657,1.7988,1.5729,0.0,0.6451225011273111,0.35471929559162935,0.7068648029605922,0.33987043060284405,0.3746333333333333,0.5266250000000001
12031013905,0.0774,0.0377,0.0139,0.0852259894094913,0.0408,0.0055,0.7672,0.3862,0.1958,1.018385989410601,0.4011,0.2878,0.03384738634087722,0.1073,0.0497,0.48709741948389673,0.0,0.0,1.8426,0.0,0.14138984919084122,0.3955143315684335,0.24354870974194837,0.17594947726817545,0.20473333333333332,0.11185
12031013906,0.0995,0.1871,0.0965,0.22109569101814439,0.0574,0.0404,0.8125,0.2748,0.4497,1.218595450049456,0.5574,0.5885,0.17714800721009413,0.3596,0.248,0.5908181636327265,0.0,1.1846999999999999,1.8426,2.2415899078894674,0.5376020842727591,0.4659992416749093,0.2954090818163633,0.38612960144201885,0.5854322119877186,0.1638
12031014001,0.5607,0.5607,0.0992,0.6764875649358798,0.1272,0.302,0.3517,0.4772,0.0841,0.5711875254552861,0.0687,0.0288,0.091628279591428,0.2271,0.126,0.514002800560112,0.0,1.7289,1.146,0.0,0.3192544716669172,0.2976979209092144,0.257001400280056,0.10844565591828559,0.31943333333333335,0.124475
12031014002,0.0692,0.1223,0.1268,0.1760232890807338,0.0324,0.0231,0.4414,0.4011,0.1715,0.760109385000291,0.2924,0.0747,0.10454636491087523,0.0,0.0374,0.0,0.4143,0.0,0.0,0.0,0.10461445964226665,0.2995348975000485,0.20715,0.10180927298217504,0.0,0.19055
12031014101,0.2038,0.221,0.2039,0.36640148568273645,0.1013,0.1087,0.3133,0.5982,0.2609,0.91103741199744,0.3934,0.1758,0.20839174844782696,0.1805,0.1625,0.1817363472694539,0.0,1.5677999999999999,0.8826,0.0,0.3893982664462147,0.3653562353329067,0.09086817363472695,0.2241183496895654,0.27226666666666666,0.15085
12031014102,0.0957,0.0344,0.0463,0.1877180214319773,0.1976,0.0269,0.3793,0.1008,0.0764,0.44964217140862284,0.2163,0.0187,0.11085519727618666,0.0,0.0384,0.7788557711542308,0.0,0.0,1.4322,1.4195034040849017,0.11092740117240343,0.17217369523477047,0.3894278855771154,0.07685103945523733,0.3168559337872113,0.11019999999999999
12031014202,0.6273,0.5496,0.134,0.8248550706452179,0.3325,0.3979,0.541,0.1452,0.4843,0.9627625530924537,0.4842,0.2236,0.28219507310234326,0.3857,0.3277,0.8386677335467093,0.0,1.4208,2.5161,2.110332398878654,0.6688711859311589,0.421860425515409,0.41933386677335466,0.3406790146204687,0.6719147109865171,0.30365
12031014203,0.0567,0.1614,0.0418,0.1350164378748714,0.0091,0.0149,0.7146,0.2324,0.203,0.8310932681678013,0.2784,0.1122,0.03144402163028239,0.1311,0.0576,0.8018603720744149,0.3915,0.0,0.6267,2.198938726471766,0.16283380930908362,0.33266554469463355,0.5966801860372074,0.12214880432605646,0.31395985849686286,0.173475
12031014204,0.0281,0.0673,0.0819,0.1016387682887043,0.0252,0.0089,0.5665,0.5811,0.0598,0.8329551405131786,0.2242,0.1143,0.10454636491087523,0.0,0.0374,0.557011402280456,0.0,0.0,0.8459999999999999,2.392971565879055,0.10461445964226665,0.3415425234188631,0.278505701140228,0.09608927298217504,0.3598857295421172,0.06457500000000001
12031014311,0.7159,0.8652,0.8264,1.585012673476046,0.7504,0.8538,0.2844,0.7914,0.6212,1.4841449933088964,0.8538,0.8717,0.5877228119367114,0.717,0.6805,0.7745549109821964,0.7844,1.0290000000000001,2.5608,2.5861033239887865,1.306578485896087,0.6724908322181493,0.7794774554910981,0.7421445623873423,0.6862114804431986,0.8106
12031014312,0.6921,0.3118,0.5598,1.0670313950862047,0.5622,0.5509,0.0564,0.8653,0.4341,1.2273811601792053,0.7537,0.6027,0.6490086120568797,0.6239,0.6659,0.762252450490098,0.0,1.6110000000000002,1.8627,2.049659591509812,1.2746129565609499,0.5223468600298675,0.381126225245049,0.659041722411376,0.613706621278868,0.4667
12031014326,0.1464,0.245,0.261,0.42311842798705046,0.1906,0.139,0.175,0.7079,0.0805,0.7563274567987434,0.3365,0.0733,0.4579411175645904,0.4846,0.4837,0.41968393678735744,0.5458,0.0,0.39,0.0,0.9438348614660053,0.30978790946645723,0.48274196839367867,0.36720822351291804,0.043333333333333335,0.302975
12031014328,0.086,0.2998,0.4412,0.5302783145531659,0.2295,0.2029,0.1875,0.8361,0.4968,1.095770058765346,0.3629,0.3906,0.5660925295413579,0.2048,0.386,0.5234046809361872,0.3915,2.0661,0.7407,0.0,0.7716819479933864,0.4698450097942244,0.4574523404680936,0.38207850590827164,0.3118666666666667,0.2967
12031014329,0.0022,0.0963,0.3252,0.2673727005797174,0.109,0.0589,0.1875,0.7804,0.1958,1.1527898993425265,0.8176,0.4807,0.5439615461646304,0.343,0.4467,0.0,0.0,1.0757999999999999,0.3288,0.0,0.8880204419059071,0.39589831655708774,0.0,0.5263923092329261,0.15606666666666666,0.246375
12031014330,0.179,0.2119,0.0665,0.32112831580796547,0.1824,0.0842,0.6961,0.4335,0.4497,1.1082795135858499,0.3255,0.4088,0.20458642098938515,0.0,0.0732,0.0,0.0,0.0,0.2733,0.0,0.2047196753344356,0.4619632522643083,0.0,0.20241728419787702,0.030366666666666667,0.14802500000000002
12031014331,0.5958,0.0894,0.3559,0.8533641177503952,0.6591,0.4186,0.1294,0.9566,0.338,1.1442951067667424,0.5427,0.4648,0.48267574604446223,0.772,0.6575,0.39227845569113823,0.9193,2.6679,1.8252000000000002,0.0,1.2565759807605592,0.4978158511277904,0.6557892278455691,0.5839351492088923,0.49923333333333336,0.634925
12031014332,0.1738,0.46,0.298,0.5761035962556779,0.216,0.2373,0.3965,0.5867,0.6363,1.239599697445744,0.511,0.619,0.31033446825555777,0.3068,0.2945,0.868873774754951,0.6285,1.4208,0.9807000000000001,0.0,0.6179668320056115,0.5160666162409573,0.7486868873774755,0.4083268936511115,0.26683333333333337,0.3982
12031014333,0.0995,0.5056,0.2586,0.5145682234547142,0.1615,0.1938,0.2672,0.4335,0.2755,0.8799674172339559,0.5362,0.1489,0.4958942519527338,0.4717,0.4962,0.27465493098619725,0.0,1.0757999999999999,0.0,0.0,0.9688862167443258,0.3416612362056593,0.13732746549309863,0.42977885039054675,0.11953333333333332,0.222875
12031014334,0.3254,0.3483,0.2932,0.607975506311642,0.2444,0.2551,0.3857,0.8733,0.1259,1.2556583464246234,0.7732,0.6368,0.48578009212898055,0.3231,0.4018,0.3829765953190638,0.0,1.935,0.36269999999999997,0.0,0.809860213437547,0.4826097244041039,0.1914882976595319,0.5241360184257962,0.25529999999999997,0.318175
12031014335,0.1908,0.4158,0.3124,0.6378899289783421,0.3519,0.2758,0.2561,0.5343,0.1715,0.7216500843660907,0.2784,0.0615,0.4958942519527338,0.3068,0.3985,0.0,0.0,1.5123,0.48810000000000003,0.0,0.8036474773285235,0.32655834739434847,0.0,0.30821885039054675,0.22226666666666667,0.22652499999999998
12031014336,0.1093,0.5683,0.4039,0.7628177780008533,0.4383,0.358,0.0715,0.8104,0.1958,0.8604177576074941,0.4011,0.1324,0.6136591227718806,0.4486,0.5499,0.0,0.4143,1.4208,0.7407,0.0,1.0635803396963774,0.3826862929345823,0.20715,0.4291318245543761,0.2401666666666667,0.402925
12031014337,0.5741,0.4463,0.5046,0.9672497302180841,0.4021,0.4881,0.1486,0.752,0.3702,1.164659335544307,0.7309,0.5008,0.642299218906469,0.7014,0.7002,0.5844168833766754,0.0,1.7289,0.4284,0.0,1.3455583947091538,0.4872598892573845,0.2922084416883377,0.6551198437812938,0.23970000000000002,0.405275
12031014338,0.4871,0.2556,0.6424,0.8970311441262829,0.4021,0.4463,0.2715,0.6774,0.355,1.2686914528422646,0.8766,0.6565,0.6093530943320649,0.6567,0.6637,0.48209641928385677,0.5121,1.8296999999999999,0.5718,0.0,1.267798987925247,0.5031485754737107,0.4970982096419284,0.6925706188664129,0.2668333333333333,0.559275
12031014401,0.6489,0.5366,0.3446,0.9602730443948101,0.3831,0.484,0.1066,0.2984,0.4715,0.7300866934310817,0.3783,0.0637,0.650210294412177,0.8589,0.778,0.9024804960992198,0.7039,1.935,2.0250000000000004,0.0,1.5112981612305225,0.3484311155718469,0.8031902480496098,0.5458220588824354,0.44000000000000006,0.487325
12031014404,0.1377,0.5955,0.4882,0.6941049514392551,0.1615,0.3121,0.0115,0.1635,0.0937,0.3457264211322511,0.3255,0.012,0.47596635289405165,0.4155,0.4506,0.8642728545709142,0.0,1.0757999999999999,1.5489,2.9681617941529836,0.8926298912771181,0.15442107018870851,0.4321364272854571,0.3359132705788103,0.6214290882392204,0.199775
12031014406,0.0658,0.0795,0.0658,0.17918538409416015,0.1459,0.024,0.3517,0.5521,0.203,0.8097399197067551,0.2849,0.1009,0.46605247346284795,0.4602,0.4736,0.8213642728545709,0.0,0.0,0.4284,0.0,0.9275013778245402,0.32342331995112583,0.41068213642728546,0.3571304946925696,0.0476,0.1137
12031014408,0.4535,0.2311,0.1489,0.5852385374055763,0.3325,0.2445,0.5773,0.8065,0.355,1.3559667190318263,0.5917,0.7612,0.40266372922090926,0.6102,0.5197,0.700140028005601,0.0,1.4208,2.3316,2.049659591509812,1.014379477929756,0.5565444531719711,0.3500700140028005,0.5770927458441818,0.6446732879455346,0.29217499999999996
12031014409,0.2134,0.3248,0.1138,0.37809621803397997,0.1013,0.1154,0.3015,0.8428,0.3702,1.0769767847791936,0.3365,0.3637,0.413478870418586,0.4846,0.4556,0.7555511102220444,0.3578,0.9132,0.4284,0.0,0.8993436544917079,0.4511461307965323,0.5566755551110222,0.41077577408371724,0.14906666666666668,0.22775
12031014410,0.1226,0.3889,0.1182,0.3799031294702236,0.1272,0.1166,0.7544,0.3593,0.7353,1.250829115028801,0.3008,0.6298,0.179050670939315,0.1073,0.1107,0.8438687737547509,0.0,0.9132,2.0415,2.5197236684020825,0.2866877098051005,0.5360715191714668,0.42193438687737544,0.265530134187863,0.6082692964891202,0.13615
12031014411,0.2632,0.1494,0.2152,0.3883353828393606,0.1459,0.1209,0.175,0.3917,0.4566,0.7970559143538721,0.3466,0.0927,0.5956338874424194,0.6503,0.6531,0.8974794958991799,0.0,1.0290000000000001,0.5718,0.0,1.247657698281477,0.323542652392312,0.44873974794958993,0.4676667774884839,0.17786666666666667,0.15335
12031014412,0.0738,0.0723,0.1314,0.16568374030667302,0.0526,0.0214,0.2235,0.8024,0.1259,0.9238959678827021,0.4361,0.1854,0.5509713599038654,0.3857,0.4813,0.7735547109421884,0.0,1.1319000000000001,0.48810000000000003,1.4195034040849017,0.9378225361992083,0.3495159946471171,0.3867773554710942,0.40789427198077305,0.337722600453878,0.127525
12031014413,0.2091,0.1979,0.0877,0.31590834943659496,0.1347,0.0813,0.7283,0.6236,0.8367,1.3685343573631235,0.1635,0.7725,0.5956338874424194,0.6407,0.6488,0.7313462692538507,0.757,0.0,1.215,0.0,1.238037977854602,0.6064057262271872,0.7441731346269254,0.5642267774884838,0.135,0.28412499999999996
12031014500,0.4364,0.6707,0.4748,1.1637513489095792,0.7367,0.6134,0.3965,0.38,0.4216,0.9737592366323384,0.4755,0.2335,0.4394151812537553,0.5682,0.5163,0.47659531906381275,0.4143,0.0,1.9398,0.0,1.009068590610752,0.46420987277205644,0.44544765953190635,0.4465830362507511,0.21553333333333333,0.559975
12031014601,0.1521,0.5366,0.0951,0.5227997088864909,0.2578,0.1993,0.6306,0.3593,0.4843,1.0737766916855764,0.3713,0.3594,0.28219507310234326,0.4602,0.3689,0.1935387077415483,0.0,0.0,0.45420000000000005,0.0,0.7435242246605541,0.4578794486142628,0.09676935387077415,0.36839901462046865,0.050466666666666674,0.2071
12031014603,0.3992,0.4684,0.5187,1.0266268476924234,0.6591,0.5278,0.175,0.7648,0.4341,1.130796532262757,0.5696,0.4427,0.5545764069697576,0.5439,0.5727,0.6787357471494299,0.6931,2.2404,0.1284,0.0,1.0999549075604989,0.5054160887104594,0.6859178735747149,0.5366952813939516,0.26320000000000005,0.6124
12031014604,0.5958,0.7526,0.5711,1.0718498255828544,0.216,0.5535,0.2144,0.6918,0.2402,1.150811659975563,0.8315,0.4751,0.6771480072100942,0.6296,0.6815,0.9084816963392678,0.7073,0.7785,1.215,0.0,1.3084823888972394,0.4751186099959271,0.8078908481696339,0.6589696014420188,0.2215,0.577075
12031014701,0.335,0.2119,0.6076,0.7524782292267925,0.3447,0.3498,0.0874,0.8817,0.3966,1.2391342293593997,0.764,0.6178,0.7278189465251351,0.1311,0.4316,0.8035607121424285,0.5004,1.7622,1.3845,0.0,0.8596623077308483,0.49243903822656665,0.6519803560712143,0.534463789305027,0.34963333333333335,0.48972499999999997
12031014702,0.5364,0.5607,0.4878,0.9623811077370944,0.3325,0.4857,0.1143,0.8733,0.4425,1.281957293303078,0.7732,0.6728,0.6524133787302222,0.6239,0.6675,0.6787357471494299,0.4535,0.9132,1.9398,1.7577092511013217,1.2780199408788016,0.5329595488838463,0.566117873574715,0.6779626757460444,0.5123010279001468,0.511225
12031014800,0.8238,0.9049,0.8357,1.6058925389615277,0.6351,0.8634,0.0979,0.482,0.5225,1.1723977424797813,0.9126,0.5167,0.6816543160424594,0.5905,0.6656,0.8587717543508702,0.4867,1.5677999999999999,2.8089,2.9171005206247496,1.2738113131920439,0.5230329570799636,0.672735877175435,0.6734108632084919,0.8104222800694166,0.7244499999999999
12031014901,0.4768,0.7836,0.6114,1.2062137676613045,0.5314,0.6362,0.0912,0.7079,0.4566,1.1412113806947113,0.7057,0.4578,0.6478069297015823,0.5682,0.6378,0.5661132226445288,0.3526,1.0757999999999999,1.6350000000000002,0.0,1.2175960719474925,0.5055185634491185,0.4593566113222644,0.6034613859403165,0.30119999999999997,0.556475
12031014902,0.292,0.5847,0.5231,0.8200366401485683,0.234,0.3941,0.1599,0.7984,0.3303,1.1912491999767267,0.7588,0.5474,0.6836571199679551,0.5314,0.6375,0.6091218243648729,0.0,1.1846999999999999,1.146,0.0,1.2165940177363594,0.4789915333294545,0.30456091218243647,0.6317514239935911,0.2589666666666666,0.346725
12031015001,0.6784,0.5179,0.7017,1.299520666549552,0.6911,0.6925,0.2074,0.6601,0.5938,1.300110548670507,0.7732,0.6985,0.6500100140196274,0.6863,0.6973,0.5270054010802161,0.0,1.9623,2.4672,0.0,1.3381431935467707,0.5756517581117512,0.26350270054010805,0.7010620028039256,0.49216666666666664,0.5392
12031015002,0.4261,0.7939,0.6789,1.1018646322182348,0.2964,0.5766,0.2021,0.8973,0.3236,1.301565136440333,0.814,0.7005,0.7081914680552774,0.2271,0.4796,0.7656531306261252,0.0,2.4987,2.3850000000000002,1.5847016419703643,0.9362192494613959,0.5501941894067222,0.3828265653130626,0.5858782936110555,0.7187112935522628,0.42174999999999996
12031015100,0.417,0.6536,0.7858,1.2440585238537405,0.6222,0.6595,0.4645,0.8219,0.6776,1.5414557514400422,0.6853,0.9114,0.6915681954736631,0.7194,0.7307,0.48209641928385677,0.4535,1.5123,2.5845000000000002,1.891970364437325,1.4128964376972792,0.6941592919066736,0.4677982096419284,0.7476736390947326,0.665418929381925,0.6051249999999999
12031015200,0.683,0.1871,0.7543,1.162195397395036,0.6911,0.6126,0.2782,0.7374,0.7768,1.5839297143189621,0.9299,0.9318,0.7266172641698377,0.6659,0.7225,0.7934586917383477,0.0,0.0,2.4411,0.0,1.3943584347913223,0.6648216190531604,0.39672934586917386,0.7953434528339676,0.2712333333333333,0.5584
12031015300,0.5532,0.9647,0.7786,1.4141089667980025,0.5209,0.7624,0.2235,0.8557,0.6668,1.5259207540583,0.8766,0.901,0.637192068896455,0.0948,0.3634,0.8081616323264653,0.3578,2.5932,2.8197,0.0,0.7326018337592063,0.6723867923430499,0.5829808161632326,0.574598413779291,0.6014333333333334,0.6294250000000001
12031015400,0.7575,0.1979,0.8343,1.265741461088664,0.7321,0.6713,0.3133,0.704,0.7471,1.5263280386338511,0.8589,0.9013,0.6165631884638494,0.4016,0.5221,0.5507101420284056,0.3516,2.31,2.4497999999999998,2.3698438125750902,1.0193897489854202,0.6603380064389752,0.4511550710142028,0.6600926376927699,0.7921826458416767,0.6534749999999999
12031015501,0.7681,0.9419,0.6705,1.5903330238160964,0.788,0.8577,0.3601,0.5463,0.8638,1.2961540699365801,0.4575,0.6937,0.6992789905868215,0.6704,0.7132,0.7313462692538507,0.695,1.2243,2.4042,2.825490588706448,1.371511598777494,0.6540090116560967,0.7131731346269253,0.6468157981173643,0.7171100654118275,0.69955
12031015502,0.9315,0.913,0.9364,1.7869852184606116,0.7794,0.9437,0.0283,0.9774,0.5282,1.4683190783731892,0.9897,0.8592,0.7298217504506308,0.3596,0.5677,0.8201640328065612,0.7734,2.1762,2.889,0.0,1.0906358033969639,0.6576531797288648,0.7967820164032806,0.7012043500901262,0.5628,0.87155
